Murcko Scaffold,count
O=C(CSc1nnc(-c2ccccc2)o1)N1CCN(C(=O)c2ccco2)CC1,1
c1ccc(Oc2cc(OC3CCNCC3)ncn2)cc1,1
c1ccc(Sc2cn(Cc3nnn[nH]3)c3ccccc23)cc1,1
O=c1cc2[nH]n(-c3ccccc3)c(=O)c2cn1Cc1ccccn1,1
c1ccc(-c2nc(NCCNc3ccccn3)ncc2-c2ncc[nH]2)cc1,1
O=C1OC(Cn2ccnn2)CN1c1ccc(-c2ccno2)cc1,1
O=C(c1ccccc1)c1cc2ccc(=O)[nH]c2s1,1
O=c1ccc2cc3c(cc2o1)NCCC3,1
O=C(Cn1ccccc1=O)c1ccn(Cc2ccccc2)c1,1
O=C(OCCN1CCCCC1)c1cccc2c(=O)cc(-c3ccccc3)oc12,1
O=C(Nc1ccccc1)c1cc2cncnc2s1,1
O=S(=O)(c1ccccc1)n1ccc2ccccc21,1
O=C(C=Cc1cnc2c(c1)CCC(=O)N2)NCc1cc2ccccc2o1,1
c1ncc(-c2nc(N3CCOCC3)c3sc(CN4CCNCC4)cc3n2)cn1,1
O=C(Cc1csc(NS(=O)(=O)c2ccccc2)n1)N1CCNCC1,1
O=C(NC1CC1)c1cccc(-c2ccccn2)c1,1
O=c1cc(OCCc2cccs2)ccn1Cc1ccccc1,1
c1cc2c(Oc3ccc4[nH]ccc4c3)ncnn2c1,1
c1ccc2c(c1)N=C(N1CCNCC1)c1ccsc1N2,1
O=C(c1ccc(-c2ccc3ccc4n[nH]c(=O)n4c3c2)cc1)N1CCOCC1,1
O=c1[nH]nc2ccc3ccc(-c4cccnc4)cc3n12,1
O=c1[nH]nc2ccc3ccc(-c4ccncc4)cc3n12,1
O=c1[nH]nc2ccc3ccc(-c4cn[nH]c4)cc3n12,1
O=c1[nH]nc2ccc3ccccc3n12,1
O=C(Nc1cccc(-c2cnc[nH]2)c1)c1ccc(OCc2ccccn2)cc1,1
c1ccc(Oc2cnn(-c3ncccn3)c2)cc1,1
c1ccc(-c2ncccc2Oc2ccnc(Nc3ccc(N4CCOCC4)cc3)c2)nc1,1
c1ccc(-c2ncccc2Oc2ccnc(Nc3cccc(N4CCOCC4)c3)c2)nc1,1
O=S(=O)(Nc1nc(Nc2ccccc2)n[nH]1)c1ccccc1,1
c1ccc(-c2ccc(COCCc3ccon3)cc2)cc1,1
O=C(NCCc1ccccc1)c1cccc2cc(-c3ccc4c(C(=O)NCCc5ccccc5)cccc4c3)ccc12,1
c1ccc2cc(-c3ccc4ccccc4c3)ccc2c1,1
O=c1ccc2ccc3c(c2o1)CCCN3,1
O=C(Nc1ccc(Sc2nc(Nc3cc[nH]n3)cc(N3CCNCC3)n2)cc1)C1CC1,1
c1ccc(Nc2ccncn2)cc1,1
c1ccc(Nc2ccn[nH]2)cc1,1
c1cc(Nc2cc[nH]n2)nc(NCc2cc(C3CC3)no2)n1,1
c1ccc(CNc2cccc(Nc3cc[nH]n3)n2)nc1,1
c1ccc(COc2cncc(Nc3cc[nH]n3)n2)nc1,1
c1cnc(COc2nccc(Nc3cc[nH]n3)n2)nc1,1
C1=CC2CC1CC2Nc1ccnc(Nc2ccc(N3CCNCC3)cc2)n1,1
O=C(CC(=O)Nc1ccc2ncccc2c1)Nc1ccc2ncccc2c1,1
O=C(CCC(=O)Nc1ccc2ncccc2c1)Nc1ccc2ncccc2c1,1
O=C(CCCCC(=O)Nc1ccc2ncccc2c1)Nc1ccc2ncccc2c1,1
O=C(NCCc1ccccn1)c1ccccc1,1
O=C(NCCc1ccc2c(c1)OCO2)C1CCCN1c1ccnc(-n2ccnc2)n1,1
O=C(Nc1ccccc1)Nc1ccnn1-c1ccccc1,1
O=C(Nc1cc[nH]n1)c1ccccc1,1
c1ccc(CNc2ccc3ccccc3n2)cc1,1
c1ccc(Nc2ccnc(Nc3cc(N4CCCC4)cc(N4CCOCC4)c3)n2)cc1,1
c1ccc(Nc2ccnc(Nc3cc(N4CCCCC4)cc(N4CCOCC4)c3)n2)cc1,1
c1ccc(Nc2ccnc(Nc3cc(N4CCCOCC4)cc(N4CCOCC4)c3)n2)cc1,1
c1ccc(Nc2ccnc(Nc3cc(N4CCNCC4)cc(N4CCOCC4)c3)n2)cc1,1
c1ccc(Nc2ccnc(Nc3cc(N4CCOCC4)nc(N4CCOCC4)c3)n2)cc1,1
c1ccc(Nc2ccnc(Nc3cc(N4CCOCC4)nc(N4CCOCC4)n3)n2)cc1,1
c1ccc(Nc2ccnc(Nc3cc(OC4CCOCC4)cc(N4CCOCC4)c3)n2)cc1,1
O=S(=O)(NC1CCN(Cc2ccc(-c3ccccc3)cc2)C1)c1ccccc1,1
O=C(Nc1cccc(C(=O)Nc2ccon2)c1)c1cnn(-c2ccccc2)c1,1
O=C(Nc1nccs1)c1cccc(-n2cnc3ccc(N4CCNCC4)cc3c2=O)c1,1
O=C(Oc1ccccc1OC(=O)c1ccccc1)c1ccccc1,1
O=C1CCSc2ccccc2N1Cc1ccccc1,1
c1ccc(OC2CC3CCC(C2)N3Cc2cccs2)cc1,1
O=C(NCc1ccccc1)C1CCCN1S(=O)(=O)c1ccccc1,1
O=C(c1cc(Nc2nccc(Nc3ccccc3)n2)cc(N2CCOCC2)c1)N1CCOCC1,1
c1ccc(Nc2ccnc(Nc3cc(CN4CCOCC4)cc(N4CCOCC4)c3)n2)cc1,1
O=c1[nH]n(-c2ccccc2)c2ncccc12,1
O=C(NS(=O)(=O)c1ccccc1)c1ccn(-c2ccccc2)c1,1
C(CN1CCCC1)=C(c1ccccc1)c1ccccn1,1
O=C(CCN1CCCCC1)c1ccccc1,1
O=C(CC12CC3CC(CC(C3)C1)C2)Nc1cccc(C(=O)N2CC3CNCC(C2)O3)c1,1
O=C(NC1CC1)c1cccc(-c2ccc(C(=O)NCC3CC3)nc2)c1,1
O=C(NC1CCC1)c1cccc(-n2cnc3ccc(N4CCNCC4)cc3c2=O)c1,1
O=C(Nc1ccon1)c1cccc(-n2cnc3ccc(N4CCNCC4)cc3c2=O)c1,1
O=C(c1cc(-c2ccccc2)nc2ccccc12)N1CCOCC1,1
O=C(Nc1cccc(-c2ccn[nH]2)c1)c1ccc(OCc2ccccn2)cc1,1
O=C(Nc1cccc(-c2cccnn2)c1)c1ccc(OCc2ccccn2)cc1,1
O=C(C1CCCN1S(=O)(=O)c1ccc(-c2ccco2)cc1)N1CCCC1,1
O=C1NCCNc2c1sc1ccc3nc(-c4cccnc4)ccc3c21,1
O=C(Nc1cccc(-c2ncc(CN3CCOCC3)s2)c1)c1ccc(OCc2ccccn2)cc1,1
O=C(c1ccco1)N1CCN(c2nnc(-c3ccccc3)c3ccccc23)CC1,1
c1ccc(-c2nncc3ccccc23)cc1,1
O=C(CCC1CCCCC1)Nc1cccc(NC(=O)c2ccccc2)c1,1
O=C(Nc1ccccc1)C1CCCN1S(=O)(=O)c1cccc2cccnc12,1
O=C(Nc1cccc(Nc2nccc(-c3cccnc3)n2)c1)c1ccc(CN2CCNCC2)cc1,1
O=C(Nc1cccc(NC(=O)c2cccnc2)c1)c1ccccc1,1
O=C(Nc1cccc(NC(=O)c2ccc(OCc3ccccn3)cc2)c1)c1ccccc1,1
O=C(Nc1cccc(-n2cnc3ccc(N4CCNCC4)cc3c2=O)c1)c1cccc(N2CCOCC2)c1,1
O=C(Nc1cccc(NC(=O)c2cccc(N3CCOCC3)c2)c1)c1ccc(OCc2ccccn2)cc1,1
O=C(Nc1cccc(NC(=O)c2cccc(N3CCOCC3)c2)c1)c1ccc(OCc2ccncc2)cc1,1
O=C(c1[nH]ncc1-c1ccc2[nH]cnc2c1)N1CCC(Oc2ccccc2)CC1,1
O=C(c1[nH]ncc1-c1cnc2[nH]ncc2c1)N1CCC(Oc2ccccc2)CC1,1
O=C(c1[nH]ncc1-c1ccc2ocnc2c1)N1CCC(Oc2ccccc2)CC1,1
O=C(c1n[nH]cc1-c1cnc2[nH]cnc2c1)N1CCC(Oc2ccccc2)CC1,1
O=c1c2[nH]c3ccc(OCC4COC4)cc3c2ncn1CC1CCCNC1,1
c1ccc(-c2cccc(Nc3ccc(CC4CCNC4)cc3)n2)cc1,1
c1ccc(-c2ccnc(Nc3ccc(NC4CCOCC4)cc3)n2)cc1,1
c1ccc(-c2ccnc(Oc3ccc(CN4CCOCC4)cc3)n2)cc1,1
O=C(c1[nH]ncc1-c1ccccc1)N1CCC(Oc2ccc3nc[nH]c3c2)CC1,1
O=c1c2c(ncn1CCCN1CCCCC1)c1ccccc1n2CC1COC1,1
O=c1c2c(ncn1CCCN1CCCCC1)c1cc(OCC3COC3)ccc1n2CC1COC1,1
O=C(c1c[nH]c2nc(C3CC3)ccc12)N1CCN(c2ccc(CN3CCC3)cc2)CC1,1
c1ccc(-c2cccc(Oc3ccc(CN4CCOCC4)cc3)n2)cc1,1
c1ccc2nc(Nc3ccc(CN4CCOCC4)cc3)ncc2c1,1
c1ccc(-c2csc(Nc3ccc(CN4CCOCC4)cc3)n2)cc1,1
c1cc(Nc2ccc(CN3CCOCC3)cc2)nc(-c2cncnc2)c1,1
c1cnnc(N2CC(COc3ccc(-c4ncon4)cc3)C2)c1,1
O=C(Nc1cccc(-n2cnc3ccc(N4CCNCC4)cc3c2=O)c1)C1CC1,1
O=C(c1c[nH]c2ncccc12)N1C2CCC1CN(c1ccc(CN3CCC3)cc1)C2,1
c1cc(OCCN2CCCCC2)cc(-c2ccc3ccncc3n2)c1,1
c1cc2ccc(-n3cc(OCCNC4CCOCC4)cn3)cc2cn1,1
c1cc2ccc(-n3cc(OCC4CCN4)cn3)cc2cn1,1
O=C(c1[nH]ncc1C1CC1)N1CCC(Oc2ccccc2)CC1,1
O=C(c1[nH]nc2ccccc12)N1CCC(Oc2ccc3nc[nH]c3c2)CC1,1
O=S(=O)(Nc1ccnn1C1CCSCC1)c1ccccc1,1
O=S(=O)(c1ccccc1)n1ccc(-c2cnc3ccccn23)n1,1
O=C1Nc2ccccc2C2(CCN(CCc3coc(-c4ccccc4)n3)CC2)O1,1
O=S(c1ccccc1)c1c[nH]c2ccccc12,1
c1ccc2c(c1)ncc1nccn12,1
c1ccc(-c2nn3c(c2-c2ccnc4ccccc24)CCC3)nc1,1
O=C(NCCc1ccc(NC(=O)c2ccccc2)cc1)c1ccccc1,1
C(#Cc1ccccn1)c1ccccc1,1
O=C(NC1CCOCC1)c1cnn(-c2ccccc2)c1NS(=O)(=O)c1ccccc1,1
O=C(NCc1ccccc1)c1cnn(-c2ccccc2)c1NS(=O)(=O)c1ccccc1,1
O=S(=O)(Nc1ccnn1C1CCC1)c1ccccc1,1
O=S(=O)(Nc1ccnn1C1CCCC1)c1ccccc1,1
O=S(=O)(Nc1ccnn1C1CCCCC1)c1ccccc1,1
O=S(=O)(Nc1ccnn1C1CCOC1)c1ccccc1,1
O=S(=O)(Nc1ccnn1C1CCOCC1)c1ccccc1,1
O=S1(=O)CCC(n2nccc2NS(=O)(=O)c2ccccc2)CC1,1
O=C(Nc1cccc(-n2cnc3ccc(N4CCNCC4)cc3c2=O)c1)c1cscn1,1
c1ccc(Nc2nccc(Nc3ccc4c[nH]nc4c3)n2)cc1,1
c1ccc(-n2nc3ccccc3n2)cc1,1
c1cncc(Oc2ccc(Nc3ncnc4[nH]nc(OCCN5CCCCC5)c34)cc2)c1,1
O=C(COc1ccc(Oc2ccccc2)cc1)Nc1ccncc1,1
O=C(c1ccco1)N1CCN(S(=O)(=O)c2ccccc2)CC1,1
O=S(=O)(c1ccccc1)N1Bc2ccccc2C=N1,1
O=S(=O)(c1ccccc1)N1Bc2ccoc2C=N1,1
O=C(Nc1cccc(-n2cnc3ccc(N4CCNCC4)cc3c2=O)c1)c1cccnc1,1
O=C(Nc1cccc(NC(=O)c2ccnc(N3CCOCC3)c2)c1)c1ccc(OCc2ccccn2)cc1,1
O=C(Nc1cccc(Nc2ccnc(NC3CCNCC3)n2)c1)c1ccnc(N2CCOCC2)c1,1
O=C(Nc1cccc(Nc2ccnc(OC3CCNCC3)n2)c1)c1ccnc(N2CCOCC2)c1,1
O=C(Nc1cccc(Nc2ccnc(OCC3CCCNC3)n2)c1)c1ccnc(N2CCOCC2)c1,1
O=C(Nc1cccc(-n2cnc3ccc(N4CCNCC4)cc3c2=O)c1)c1ccno1,1
O=C(Nc1cccc(-n2cnc3ccc(N4CCNCC4)cc3c2=O)c1)c1ccoc1,1
O=C(Nc1cccc(-n2cnc3ccc(N4CCNCC4)cc3c2=O)c1)c1cncs1,1
c1ccc(Nc2ccnc(Nc3ccc(OCCN4CCCC4)cc3)n2)cc1,1
c1cnc(CNc2cncc(Nc3nccs3)n2)nc1,1
O=C(Nc1nccs1)c1cccc(Sc2nnc[nH]2)c1,1
O=C(c1c(Cc2cn[nH]c2)sc2[nH]c(=O)[nH]c(=O)c12)N1CCCO1,1
O=C(Cc1ccc(-n2cnnn2)cc1)NC1CCN(Cc2ccc(-c3ncon3)cc2)CC1,1
O=c1cnc(-c2ccc(CN3CCC(n4c(=O)[nH]c5ccccc54)CC3)cc2)c(-c2ccccc2)[nH]1,1
O=c1cnc(-c2ccccc2)c(-c2ccc(CN3CCC(n4c(=O)[nH]c5ccccc54)CC3)cc2)[nH]1,1
c1ccc(-c2nccc(N3CCCC3)n2)nc1,1
O=C(Nc1nccs1)c1nc2ncccn2n1,1
C(CCN1CCCCC1)=C(c1cccs1)c1cccs1,1
O=c1ccn(Cc2ccccc2)c(=O)[nH]1,1
O=C(Nc1cccc(-c2ncc[nH]2)c1)c1cccnc1,1
O=C(Nc1nccs1)C1NS(=O)(=O)c2ccccc2C1=O,1
O=C(Nc1cnccn1)c1cc(Oc2cncnc2)c2ccoc2c1,1
c1ccc(CNc2nc(Nc3nccs3)cc(N3CCNCC3)n2)nc1,1
c1ccc(Nc2ccnc(Nc3ccc(N4CCNCC4)cc3)n2)cc1,1
O=c1c2ccccc2nc(Cn2cnc3cncnc32)n1-c1ccccc1,1
O=c1c2ccccc2nc(Cn2nc(-c3ccccc3)c3cncnc32)n1-c1ccccc1,1
O=c1[nH]c2ccccc2n1C1CCN(C2CCN(Cc3ccccc3)CC2)CC1,1
O=C1c2ccccc2NCN1c1ccccc1,1
O=C(CCS(=O)(=O)c1cccs1)Nc1ccccc1,1
O=C(Nc1c(-c2cccs2)nc2ccccn12)c1ccccc1,1
c1ccc(NCc2cccc3ccccc23)nc1,1
O=S(=O)(Nc1ncccn1)c1ccccc1,1
O=C(OC1CN2CCC1CC2)N(Cc1ccccc1)c1ccccc1,1
O=C(NCC(c1cccnc1)N1CCOCC1)Nc1ccccc1,1
O=C(Nc1ccccn1)c1ccc(-c2ccccc2)cc1,1
O=S(=O)(Nc1ccccc1)c1cccc2nonc12,1
S=c1[nH]cc(Cc2ccccc2)[nH]1,1
c1ccc(Cc2c[nH]cn2)cc1,1
O=c1[nH]c2cccc(CCNCCc3cccc(CNCCc4c[nH]c5ccccc45)c3)c2s1,1
c1ccc(-c2cn(CCCOc3cccc4ccccc34)c3ccccc23)cc1,1
O=S(=O)(Nc1ccnn1-c1ccccc1)c1cccc(CN2CCOCC2)c1,1
O=S(=O)(Nc1ccnn1C1CCOCC1)c1ccc(C2CC2)cc1,1
O=C(Nc1ccccc1)c1cnns1,1
O=S(=O)(CC1CCCCC1)N1CCC(CCc2cnoc2)CC1,1
O=S(=O)(CC1CCOCC1)N1CCC(CCc2cnoc2)CC1,1
O=C(Nc1ccc(-c2ccccc2)cn1)c1cnoc1,1
O=S(=O)(CC1CCOCC1)N1CCC(CCc2cnsc2)CC1,1
c1ccc(-c2ccco2)cc1,1
O=S(=O)(CC1CCCO1)c1ccc(Nc2nccc(-c3cnc[nH]3)n2)cc1,1
O=S(=O)(CCCN1CCOCC1)c1ccc(Nc2nccc(-c3cnc[nH]3)n2)cc1,1
O=C(c1ccc(Nc2nccc(-c3cnc[nH]3)n2)cc1)N1CCCNCC1,1
c1cncc(Oc2cc(OC3C4CNCC3COC4)ncn2)c1,1
c1cncc(Oc2cc(OC3CCNCC3)ncn2)c1,1
c1ccc(C(CCn2ccnc2)c2ccccc2)cc1,1
O=S(=O)(Nc1ccnn1-c1ccccc1)c1cccnc1,1
O=S(=O)(Nc1ccnn1-c1ccccc1)C1CCCCC1,1
c1nc(CSc2ncc3scnc3n2)cs1,1
O=C(c1c(Cn2ccnc2)sc2[nH]c(=O)[nH]c(=O)c12)N1CCCC1,1
O=C(Nc1ccccc1)c1cnc(Nc2cc(N3CCNCC3)ncn2)s1,1
c1ccc(Cc2cnc3ccnn3c2)cc1,1
O=c1c2cc(Oc3ccccc3)ccc2ncn1CC1CCCNC1,1
c1ccc(Cc2cnc3nc(-c4cccnc4)nn3c2)cc1,1
O=C(Nc1nc2ncc(Cc3ccccc3)cn2n1)c1ccccc1,1
O=C(NC1CC1)c1ccc(Nc2nccc(-c3cnc[nH]3)n2)cc1,1
O=C(c1cscn1)N1CCOC2(CCN(Cc3ccccc3)CC2)C1,1
O=C(COc1ccc(SCCCCCc2ccccc2)cc1)c1nccs1,1
c1cnc(-c2ccc(C3CCC(Cc4nnn[nH]4)CC3)cc2)cn1,1
c1cnc(-c2ccc3c(c2)CCC32CCC(Cc3nnn[nH]3)CC2)cn1,1
c1cnc(-c2ccc3c(c2)CCC32CCC(c3nnn[nH]3)CC2)cn1,1
O=C(NCCc1ccccc1)c1cncs1,1
c1ccc(SCc2cc(N3CCOCC3)ncn2)cc1,1
O=c1[nH]c2nc(SCc3cscn3)ncc2s1,1
c1ccc(-c2cnn[nH]2)cc1,1
c1ccc(CNCC2CCC(CNCc3ccccc3)CC2)cc1,1
O=c1[nH]c(-c2ccccc2)cc2onc(-c3ccncc3)c12,1
O=c1[nH]c(-c2ccncc2)cc2onc(-c3ccccc3)c12,1
N=c1[nH]c2ccccc2n1CC(=O)c1ccccc1,1
O=c1[nH]c2ncncc2cc1Oc1ccccc1,1
c1cc2ccc(-n3cc(OC4CCNCC4)cn3)cc2cn1,1
c1cc(-c2ccnc(Nc3ccc(N4CCNCC4)cc3)c2)cc(N2CCOCC2)c1,1
c1ccc(C23CNCC2C3)cc1,1
c1cc(Nc2ccnc(Nc3cc(N4CCOCC4)cc(N4CCOCC4)c3)n2)c2c(c1)OCO2,1
c1cc(Nc2ncnc3cc(OCCN4CCCC4)cc(OC4CCOCC4)c23)c2c(c1)OCO2,1
c1cc(NC2CNC2)nc(-c2cnc3ccccn23)c1,1
c1cc(NC2=NCCN2)c2nsnc2c1,1
c1ccc(-c2cnc3ccc(NC4CCOCC4)nn23)cc1,1
c1ccc(-n2nnnc2NCc2ccccc2Oc2ccccn2)cc1,1
C(=C(OC1CCCCCC1)c1ccccc1)n1cncn1,1
O=C(c1ccccc1)c1ccccc1NCCc1ccc(OCCc2csc(N3CCNCC3)n2)cc1,1
c1cnc(N2CCN(c3ncnc4sccc34)CC2)nc1,1
O=C(CSc1ncnc2sccc12)N1CCCC1,1
O=C(CSc1ncnc2sccc12)N1CCN(C(=O)c2ccco2)CC1,1
c1ccc(COc2ccc(Nc3ncnc4[nH]nc(OCCN5CCCC5)c34)cc2)nc1,1
c1ccc(C2(c3ccc(-c4cn[nH]c4)cc3)CCNCC2)cc1,1
C1=C(c2ccccc2)N2CCN=C2S1,1
c1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1,1
O=C(Nc1ccccc1)c1coc(-c2ccccc2)c1,1
O=C(c1ccccc1)c1ccccc1NCCc1ccc(OCCc2coc(-c3ccccc3)n2)cc1,1
O=c1occ(CN2CCN(c3ccc4c(=O)cc5n(c4c3)CS5)CC2)o1,1
O=C(NCC12CC3CC(CC(C3)C1)C2)c1coc(CN2CCNCC2)c1,1
O=c1[nH]c(=O)n(CC2CC2)c2nn(Cc3c[nH]c4ccccc34)c(-c3ccoc3)c12,1
c1ccc(-c2conc2-c2ccccc2)cc1,1
O=C(Nc1ccccc1)c1cnoc1,1
O=C(NCC12CC3CC(CC(C3)C1)C2)c1csc(CN2CCNCC2)c1,1
O=c1[nH]c2ccc(C#CCc3ccccc3)cc2c(=O)n1Cc1ccccc1,1
O=C1Cc2cc(-c3ccc[nH]3)ccc2N1,1
O=C1Nc2ccc(-c3ccc[nH]3)cc2CO1,1
S=C1Nc2ccc(-c3ccc[nH]3)cc2CO1,1
c1ccc(C2CCN(Cc3nc4ccccc4[nH]3)CC2)cc1,1
O=c1cc(CCc2ccc3cc[nH]c3c2)nc[nH]1,1
O=c1cc(CCc2ccc3ccccc3c2)nc[nH]1,1
O=c1cc(CCc2cccc(-c3ccccc3)c2)nc[nH]1,1
c1cc(Nc2ccc(CN3CCOCC3)cc2)nc(-c2cnccn2)c1,1
O=C(c1n[nH]cc1C1CCOCC1)N1CCC(Oc2ccccc2)CC1,1
O=C(c1[nH]nc2ccccc12)N1CCC(Oc2ccc3[nH]cnc3c2)CC1,1
O=C(c1[nH]ncc1-c1ccccc1)N1CCC(Oc2ccc3[nH]cnc3c2)CC1,1
O=c1[nH]c2nc(NC3CCOCC3)ncc2cc1Oc1ccccc1,1
O=c1[nH]c(=O)c2nc(-c3cccnc3)[nH]c2[nH]1,1
O=c1[nH]c(=O)c2nc[nH]c2[nH]1,1
O=c1[nH]c2ccccc2n1Cc1ccccc1,1
O=C(c1n[nH]cc1C1CCCC1)N1CCC(Oc2ccccc2)CC1,1
O=C(c1n[nH]cc1C1=CCCC1)N1CCC(Oc2ccccc2)CC1,1
c1ccc(-c2cccc(Nc3ccc(C4CCCCN4)cc3)n2)cc1,1
O=c1ccc(-c2ccnc(Nc3ccc(CN4CCOCC4)cc3)n2)c[nH]1,1
O=C(c1c[nH]c2cnccc12)N1CCN(c2ccc(CN3CCC3)cc2)CC1,1
O=C(c1c[nH]c2cccnc12)N1CCN(c2ccc(CN3CCC3)cc2)CC1,1
c1cc2ccc(-n3cc(OCCN4CCCCC4)cn3)nc2cn1,1
c1cnc(-c2ccnc(Nc3ccc(CN4CCOCC4)cc3)n2)cn1,1
c1cc(Nc2cc(-c3cccc(N4CCOCC4)c3)ccn2)cc(C2CCNCC2)c1,1
c1cc(-c2ccnc(Nc3ccc(C4CCNCC4)cc3)c2)cc(N2CCOCC2)c1,1
c1cc(CN2CCOCC2)cc(Nc2cc(-c3cccc(N4CCOCC4)c3)ccn2)c1,1
O=C(c1n[nH]cc1-c1cncnc1)N1CCC(Oc2ccccc2)CC1,1
O=C(c1[nH]ccc1-c1ccccc1)N1CCC(Oc2ccccc2)CC1,1
O=C(c1n[nH]cc1C1CCCCC1)N1CCC(Oc2ccccc2)CC1,1
O=C(c1n[nH]cc1C1=CCCCC1)N1CCC(Oc2ccccc2)CC1,1
O=C(c1n[nH]cc1C1=CCOCC1)N1CCC(Oc2ccccc2)CC1,1
O=c1nc(NCc2ccccc2)s[nH]1,1
c1ccc(COC2CCCNC2c2ccccc2)cc1,1
c1cn(-c2ccc3nncn3n2)cn1,1
c1cc2nncn2nc1N1CCCC1,1
c1cc2nncn2nc1N1CCCCC1,1
c1cc2nncn2nc1N1CCCCCC1,1
c1cncc(CNc2ccc3nncn3n2)c1,1
c1ccc2c(c1)nnn2CNc1ccc2nncn2n1,1
O=C(NCCc1ccccc1)c1cc(-c2ccn[nH]2)cs1,1
O=c1[nH]c(-c2ccccc2)nc2[nH]ncc12,1
O=c1[nH]c(=O)n(CC2CC2)c2nn(Cc3ccnc4ccccc34)c(-c3ncn[nH]3)c12,1
c1ccc(-c2nnc3ccc(OCc4ncn[nH]4)nn23)cc1,1
O=C1OC(COc2ccon2)CN1c1ccc(-c2ccc(-c3nn[nH]n3)nc2)cc1,1
O=c1[nH]nnc2cncn12,1
O=c1s[nH]c2ccc(S(=O)(=O)NC3CC3)cc12,1
O=c1s[nH]c2ccccc12,1
C(=Cc1[nH]cnc1-c1ccccc1)c1ccncn1,1
C(#Cc1[nH]cnc1-c1ccccc1)c1ccncn1,1
c1nc(Sc2cnc[nH]2)c2[nH]cnc2n1,1
c1ccc(-c2ccc3[nH]cnc3c2-c2ccc(C3CCC3)cc2)cc1,1
C(#Cc1cnc2[nH]cnc2c1)c1ccccc1,1
O=C(Oc1cnc2[nH]cnc2c1)c1ccccc1,1
O=c1c2c(-c3cnc[nH]3)n(Cc3ccnc4ccccc34)nc2n(CC2CC2)c(=O)n1C1CC1,1
O=c1c2c(-c3cnc[nH]3)n(Cc3ccnc4ccccc34)nc2n(CC2CC2)c(=O)n1CC1CC1,1
O=c1cc(CCc2cccc(-c3cccnc3)c2)nc[nH]1,1
c1ccc(Nc2nc3cc(Oc4ccnc(-c5ncc[nH]5)c4)ccc3[nH]2)cc1,1
c1ccc(CSc2nnc(-c3ccc4nonc4c3)[nH]2)cc1,1
O=C(NCCc1cccc(-c2cn[nH]c2)c1)c1ccn[nH]1,1
O=c1c2c(-c3ccc[nH]3)n(Cc3ccnc4ccccc34)nc2n(CC2CC2)c(=O)n1CC#CCn1cncn1,1
O=C(CCCCOc1ccccc1)c1cc[nH]c1,1
S=c1[nH]cc[nH]1,1
c1ccc(-c2nc[nH]c2-c2cc3cncnc3s2)cc1,1
O=C1Nc2ccccc2C1c1ncnc2cc(OCCCN3CCOCC3)ccc12,1
O=C(NCC1(c2ccc(-c3ccccc3)cc2)CCN(CC2CC2)CC1)Nc1ccccc1,1
c1ccc(-c2nc(-c3ccccn3)no2)cc1,1
O=C(Nc1cc(-c2ccccc2)nn1-c1ccccc1)c1ccccc1,1
O=C(CNc1ccccc1)Nc1cccc2nc(N3CCCC3)ccc12,1
c1ccc(CN2CCC(NCCCOc3ccccc3)CC2)cc1,1
O=S(=O)(NCCCN1CCC(Oc2ccccc2)CC1)c1ccccc1,1
O=C(CN1CCN(c2ccccc2)CC1)Nc1ccnn1-c1ccccc1,1
c1ccc(OCC2Cc3cccnc3O2)cc1,1
O=C(c1cccnc1)N1CCC2(CC1)N=Cc1ccccc1N2,1
O=C(Nc1ccc(-n2ccnc2)nc1)c1ccccc1,1
c1ccc(OCc2ccno2)nc1,1
c1ccc(C(c2ccccc2)n2cncn2)cc1,1
c1ccc(CSc2ccccc2)cc1,1
O=C(Nc1ccccc1)Nc1cccc2[nH]nnc12,1
c1ccc(Nc2nccc(NC3CC3)n2)cc1,1
c1ccc(Nc2nccs2)cc1,1
O=C1C=C2C(=N1)c1cccc3c(N4CCSCC4)ccc2c13,1
O=C(CNC12CC3CC(CC(C3)C1)C2)N1CCCC1,1
O=C(CNCCNc1ccccn1)N1CCCC1,1
O=C(CCc1cccs1)NC1CC1c1ccccc1,1
c1ccc(-c2ccc(-c3ccc4cnccc4n3)cc2)c(CN2CCOCC2)c1,1
O=c1cc(-c2ccccc2)nc(SCCc2ccccc2)[nH]1,1
O=c1cc(-c2ccccc2)nc(SCc2ccccc2)[nH]1,1
c1ccc2c(c1)ncn2-c1nc(N2CCOCC2)nc(N2CCOCC2)n1,1
c1cc(-c2ccc(CN3CCOCC3)cc2)c2nc(-c3cnn(C4CCNCC4)c3)cnc2c1,1
c1ccc(-c2cc(N(CCCN3CCCCCC3)Cc3ccc4c(c3)OCO4)on2)cc1,1
c1ccc(-c2ncn(C3CCNCC3)c2-c2ccncc2)cc1,1
c1ccc(-n2cc(C3CCNCC3)c3ccccc32)cc1,1
S=C(COCc1ccncc1)N1CCC(c2ccccc2)CC1,1
c1ccc(COc2ccc(Nc3ncnc4ccc(-c5cccc(N6CCOCC6)c5)cc34)cc2)cc1,1
C(=Cc1ccccc1)Sc1ccccc1,1
c1ccc(CNc2ccc3c(c2)CCC3)cc1,1
c1csc(-c2ccc(CN3CCCCC3)cc2)c1,1
c1csc(-c2ccc(CNC3CCCC3)cc2)c1,1
c1csc(-c2ccc(OCCN3CCCCC3)cc2)c1,1
O=C(c1csc(-c2ccccc2)c1)N1CCOCC1,1
